partida_id,rodada,clube,atleta,minuto,tipo_de_gol,minuto_numerico
4850,24,Chapecoense,Bruno César Pereira da Silva,10,,10
4850,24,Chapecoense,Camilo,67,,67
4850,24,Chapecoense,Leandro,89,,89
4849,24,Bahia,Railan dos Santos Reis,72,,72
4852,24,Figueirense,Marcos Assis de Santana,84,,84
4851,24,São Paulo,Rogério Ceni,18,Penalty,18
4851,24,Flamengo,Éverton Cardoso da Silva,35,,35
4851,24,Flamengo,Alecsandro,87,,87
4851,24,São Paulo,Luís Fabiano,90,,90
4855,24,Botafogo,Fabian Guedes,62,,62
4854,24,Palmeiras,Henrique Dourado,63,,63
4854,24,Palmeiras,Lucimar da Silva Ferreira,26,,26
4856,24,Santos,Thiago Ribeiro,60,,60
4856,24,Santos,Geuvânio,84,,84
4856,24,Atlético Mineiro,Neuciano Gusmão,24,Gol Contra,24
4856,24,Atlético Mineiro,Diego Tardelli,12,,12
4856,24,Atlético Mineiro,Diego Tardelli,54,,54
4857,25,Chapecoense,Leandro,24,,24
4857,25,Criciúma,Souza,54,,54
4859,25,São Paulo,Alexandre Pato,57,,57
4859,25,Fluminense,Fred,53,,53
4859,25,Fluminense,Wagner Ferreira dos Santos,73,,73
4859,25,Fluminense,Darío Conca,90,,90
4862,25,Grêmio,Hernán Barcos,50,,50
4862,25,Grêmio,Hernán Barcos,77,,77
4860,25,Bahia,Emanuel Biancucchi,18,,18
4860,25,Bahia,Emanuel Biancucchi,49,Penalty,49
4860,25,Flamengo,Eduardo da Silva,62,,62
4861,25,Athletico Paranaense,Cléverson Gabriel Córdova,42,Penalty,42
4863,25,Atlético Mineiro,Diego Tardelli,86,,86
4863,25,Atlético Mineiro,Guilherme Milhomem Gusmão,90+3,,93
4866,25,Santos,David Braz,14,,14
4866,25,Santos,Geuvânio,63,,63
4864,25,Figueirense,Marcos Assis de Santana,81,,81
4864,25,Palmeiras,Jonatan Cristaldo,35,,35
4864,25,Figueirense,Clayton da Silveira da Silva,76,,76
4864,25,Figueirense,Clayton da Silveira da Silva,78,,78
4865,25,Internacional,Eduardo Sasha,44,,44
4865,25,Internacional,Eduardo Sasha,73,,73
4865,25,Internacional,Andrés D'Alessandro,11,,11
4865,25,Coritiba,Leandro Almeida,15,,15
4865,25,Internacional,Alex Raphael Meschini,32,,32
4865,25,Coritiba,Zé Love,64,,64
4867,26,Palmeiras,Henrique Dourado,70,Penalty,70
4867,26,Chapecoense,Leandro,41,,41
4867,26,Chapecoense,Leandro,90+2,,92
4867,26,Palmeiras,Wesley Lopes Beltrame,52,,52
4867,26,Palmeiras,Henrique Dourado,66,Penalty,66
4867,26,Palmeiras,Henrique Dourado,58,,58
4868,26,Santos,Robinho,25,,25
4871,26,Vitória,Márcio José Oliveira,52,Penalty,52
4871,26,Vitória,Márcio José Oliveira,74,,74
4871,26,Botafogo,José Rogério de Oliveira Melo,68,,68
4869,26,Bahia,Marcos Aurélio de Oliveira Lima,83,,83
4869,26,Fluminense,Fred,22,,22
4872,26,São Paulo,Rogério Ceni,55,Penalty,55
4870,26,Coritiba,Hélder,46,,46
4875,26,Criciúma,Souza,61,,61
4875,26,Atlético Mineiro,Carlos Júnior,13,,13
4875,26,Criciúma,Rafael Pereira dos Santos,6,,6
4875,26,Criciúma,Souza,19,,19
4873,26,Corinthians,Anderson Martins,25,,25
4873,26,Corinthians,Paolo Guerrero,73,,73
4873,26,Corinthians,Luciano da Rocha Neves,90+3,,93
4874,26,Cruzeiro,Marcos Antônio da Silva Gonçalves,34,,34
4874,26,Internacional,Alex Raphael Meschini,56,,56
4874,26,Cruzeiro,Marcelo Moreno,20,,20
4876,26,Goiás,Ramón Rodrigo de Freitas,35,,35
4879,27,São Paulo,Maicon,6,,6
4877,27,Palmeiras,Henrique Dourado,50,,50
4878,27,Coritiba,Luccas Claro,45+2,,47
4880,27,Goiás,Erik Nascimento de Lima,73,,73
4880,27,Goiás,Bruno Mineiro,75,,75
4880,27,Vitória,Edno,3,,3
4880,27,Vitória,Edno,42,,42
4882,27,Grêmio,Eduardo Pereira Rodrigues,76,,76
4882,27,Grêmio,Alan Ruiz,30,,30
4881,27,Corinthians,Luciano da Rocha Neves,73,,73
4883,27,Figueirense,Marcelino Júnior Lopes Arruda,57,,57
4883,27,Flamengo,Eduardo da Silva,5,,5
4883,27,Flamengo,Nixon Darlanio Reis Cardoso,90+3,,93
4884,27,Santos,Leandro Damião,11,,11
4886,27,Chapecoense,Leandro,60,,60
4886,27,Chapecoense,Diones,36,,36
4886,27,Chapecoense,Diones,76,,76
4886,27,Chapecoense,Camilo,89,Penalty,89
4886,27,Chapecoense,Leandro,40,,40
4696,9,Botafogo,Wallyson,29,Penalty,29
4698,28,Goiás,David França Oliveira e Silva,25,,25
4698,28,Goiás,Erik Nascimento de Lima,53,,53
4698,28,Goiás,Jackson de Souza,10,,10
4699,28,Grêmio,Hernán Barcos,56,Penalty,56
4699,28,Palmeiras,Pablo Mouche,67,,67
4699,28,Palmeiras,João Pedro Maturano dos Santos,75,,75
4700,28,Flamengo,Héctor Canteros,57,,57
4700,28,Flamengo,Gabriel Santana,62,,62
4700,28,Flamengo,Dedé,15,Gol Contra,15
4701,28,Chapecoense,Tiago Luís Martins,39,,39
4702,28,Internacional,Valdívia,87,,87
4702,28,Fluminense,Fred,86,,86
4702,28,Internacional,Alex Raphael Meschini,53,,53
4703,28,Atlético Mineiro,Luan Madson Gedeão de Paiva,72,,72
4704,28,Athletico Paranaense,Guilherme Augusto Dellatorre,90+1,,91
4704,28,Athletico Paranaense,Renato Baruffi,69,,69
4704,28,Athletico Paranaense,Guilherme Augusto Dellatorre,50,,50
4706,28,Criciúma,Joílson de Jesus Cardoso,17,,17
4706,28,Criciúma,Rodrigo Souza,23,,23
4706,28,Criciúma,Lucca Borges de Brito,61,,61
4705,28,Sport,Diego Souza,41,,41
4705,28,Vitória,Rithely,1,Gol Contra,1
4705,28,Vitória,Telmário de Araújo Sacramento,28,,28
4888,29,São Paulo,Rogério Ceni,40,,40
4888,29,São Paulo,Paulo Henrique Ganso,79,,79
4888,29,Bahia,Fahel,88,,88
4889,29,Fluminense,Fred,85,Penalty,85
4889,29,Fluminense,Wagner Ferreira dos Santos,45+2,,47
4889,29,Criciúma,Lucca Borges de Brito,69,,69
4889,29,Fluminense,Wagner Ferreira dos Santos,50,,50
4889,29,Fluminense,Darío Conca,56,,56
4889,29,Criciúma,Ronaldo Alves,45,,45
4890,29,Atlético Mineiro,Douglas Santos,29,,29
4891,29,Athletico Paranaense,Cléverson Gabriel Córdova,45+1,Penalty,46
4891,29,Athletico Paranaense,Cléverson Gabriel Córdova,17,,17
4891,29,Flamengo,Eduardo da Silva,8,,8
4892,29,Figueirense,Marcos Assis de Santana,73,,73
4892,29,Figueirense,Marcos Assis de Santana,90,,90
4892,29,Figueirense,Marco Antônio Miranda Filho,33,Penalty,33
4892,29,Figueirense,Marcelino Júnior Lopes Arruda,88,,88
4893,29,Corinthians,Paolo Guerrero,4,,4
4893,29,Corinthians,Carlos Gilberto do Nascimento Silva,45+9,,54
4893,29,Internacional,Nilmar,73,,73
4894,29,Santos,Gabriel Barbosa,44,,44
4894,29,Santos,Gabriel Barbosa,49,,49
4894,29,Palmeiras,Henrique Dourado,89,,89
4894,29,Santos,Geuvânio,41,,41
4896,29,Sport,Diego Souza,22,,22
4896,29,Botafogo,Wallyson,59,,59
4895,29,Cruzeiro,Dedé,84,,84
4897,30,Bahia,Guilherme Oliveira Santos,85,,85
4897,30,Atlético Mineiro,Luan Madson Gedeão de Paiva,54,,54
4901,30,Cruzeiro,Dagoberto Pelentier,90+3,,93
4901,30,Palmeiras,Pablo Mouche,89,,89
4898,30,Corinthians,Luciano da Rocha Neves,80,,80
4898,30,Vitória,Edno,84,,84
4898,30,Corinthians,Fábio Santos,19,,19
4899,30,Flamengo,Gabriel Santana,69,,69
4899,30,Flamengo,Gabriel Santana,90+1,,91
4900,30,Athletico Paranaense,Cléverson Gabriel Córdova,78,,78
4902,30,Grêmio,Hernán Barcos,38,Penalty,38
4903,30,Coritiba,Alexsandro de Souza,88,,88
4903,30,Coritiba,Joel Tagueu,29,,29
4905,30,Fluminense,Edson Felipe da Cruz,90+1,,91
4906,30,Goiás,Esquerdinha,90,,90
4907,31,Cruzeiro,Marcos Antônio da Silva Gonçalves,36,,36
4907,31,Figueirense,Pablo Felipe Teixeira,90+2,,92
4909,31,Fluminense,Fred,90+2,,92
4909,31,Athletico Paranaense,Cleberson Martins de Souza,90+1,,91
4909,31,Fluminense,Wagner Ferreira dos Santos,48,,48
4908,31,Palmeiras,Henrique Dourado,26,,26
4908,31,Corinthians,Danilo Gabriel de Andrade,90+1,,91
4910,31,Vitória,Edno,86,Penalty,86
4910,31,Criciúma,Rodrigo Souza,67,,67
4910,31,Vitória,Telmário de Araújo Sacramento,63,,63
4910,31,Vitória,Edno,79,,79
4911,31,Sport,Rodrigo Mancha,18,,18
4911,31,Atlético Mineiro,Tiago Pagnussat,35,,35
4911,31,Sport,Danilo Barcelos,79,,79
4911,31,Atlético Mineiro,Jesús Dátolo,48,,48
4911,31,Atlético Mineiro,Carlos Júnior,69,,69
4912,31,Chapecoense,Leandro,90+1,,91
4912,31,Santos,Bruno Uvini,13,,13
4913,31,Coritiba,Leandro Almeida,31,,31
4913,31,Grêmio,Cristian Riveros,85,,85
4914,31,Internacional,Alan Patrick,10,,10
4914,31,Internacional,Nilmar,39,,39
4915,31,Botafogo,José Rogério de Oliveira Melo,34,,34
4915,31,Botafogo,Wallyson,67,,67
4915,31,Flamengo,Eduardo da Silva,75,,75
4916,31,São Paulo,Luís Fabiano,6,,6
4916,31,São Paulo,Alan Kardec,59,,59
4916,31,São Paulo,Édson José da Silva,3,,3
4918,32,Grêmio,Richarlyson,45,Gol Contra,45
4917,32,Fluminense,Fred,26,,26
4917,32,Fluminense,Darío Conca,89,,89
4919,32,Corinthians,Elias Mendes Trindade,46,,46
4919,32,Corinthians,Bruno Henrique Corsini,90+5,,95
4919,32,Coritiba,Róbson Michael Signorini,25,,25
4919,32,Coritiba,Alexsandro de Souza,32,,32
4920,32,Santos,Gabriel Barbosa,63,,63
4920,32,Internacional,Charles Aránguiz,25,,25
4920,32,Internacional,Charles Aránguiz,81,,81
4921,32,Sport,Diego Souza,64,Penalty,64
4922,32,Botafogo,Leonardo Renan Simões de Lacerda,90+1,Gol Contra,91
4922,32,Cruzeiro,Egídio de Araújo Pereira Júnior,16,,16
4922,32,Cruzeiro,Marcos Antônio da Silva Gonçalves,5,,5
4923,32,Criciúma,Souza,71,,71
4923,32,São Paulo,Édson José da Silva,37,,37
4923,32,São Paulo,Alan Kardec,83,,83
4925,32,Flamengo,Anderson Pico,56,,56
4925,32,Flamengo,Nixon Darlanio Reis Cardoso,61,,61
4925,32,Flamengo,Nixon Darlanio Reis Cardoso,70,,70
4924,32,Athletico Paranaense,Paulinho Dias,1,,1
4926,32,Palmeiras,Anderson da Silva,36,,36
4927,33,Coritiba,Joel Tagueu,45+1,,46
4928,33,Atlético Mineiro,Tiago Pagnussat,39,,39
4928,33,Atlético Mineiro,Dodô,65,,65
4929,33,Athletico Paranaense,Cléverson Gabriel Córdova,28,,28
4929,33,Athletico Paranaense,Cléverson Gabriel Córdova,90+4,,94
4933,33,Sport,Mike dos Santos Nenatarvicius,90+2,,92
4933,33,Flamengo,Márcio Rodrigues Araújo,9,,9
4933,33,Flamengo,Nixon Darlanio Reis Cardoso,24,,24
4933,33,Sport,Danilo Barcelos,89,,89
4930,33,São Paulo,Kaká,78,,78
4930,33,Vitória,Kadu,56,,56
4930,33,São Paulo,Luís Fabiano,14,,14
4932,33,Figueirense,Marcos Assis de Santana,63,,63
4931,33,Grêmio,Alan Ruiz,82,,82
4931,33,Grêmio,Luan Guilherme de Jesus Vieira,28,,28
4931,33,Internacional,Rafael Moura,61,,61
4931,33,Grêmio,Ramiro Moschen Benetti,49,,49
4931,33,Grêmio,Alan Ruiz,76,,76
4935,33,Cruzeiro,Marcelo Moreno,59,,59
4935,33,Cruzeiro,Ricardo Goulart,64,,64
4935,33,Cruzeiro,Willian Gomes de Siqueira,90,,90
4935,33,Criciúma,Lucca Borges de Brito,3,,3
4936,33,Goiás,Erik Nascimento de Lima,63,,63
4936,33,Goiás,Erik Nascimento de Lima,70,,70
4936,33,Goiás,Thiago Henrique Mendes Ribeiro,76,,76
4934,33,Corinthians,Paolo Guerrero,7,,7
4937,35,Internacional,Paulo Marcos de Jesus Ribeiro,18,,18
4937,35,São Paulo,Luís Fabiano,49,,49
4947,34,Grêmio,Hernán Barcos,38,,38
4947,34,Grêmio,Ramiro Moschen Benetti,66,,66
4947,34,Grêmio,Eduardo Pereira Rodrigues,13,,13
4948,34,Fluminense,Edson Felipe da Cruz,74,,74
4950,34,Sport,Diego Souza,54,,54
4951,34,Flamengo,Éverton Cardoso da Silva,58,,58
4951,34,Flamengo,Nixon Darlanio Reis Cardoso,81,,81
4951,34,Coritiba,Joel Tagueu,67,,67
4951,34,Flamengo,Lucas Mugni,18,,18
4951,34,Coritiba,Joel Tagueu,84,,84
4953,34,Internacional,Paulo Marcos de Jesus Ribeiro,79,,79
4952,34,Cruzeiro,Ricardo Goulart,53,,53
4949,34,Corinthians,Malcom Filipe Silva de Oliveira,25,,25
4949,34,Corinthians,Renato Augusto,84,,84
4949,34,Bahia,Kieza,70,,70
4956,34,Atlético Mineiro,Dodô,52,,52
4956,34,Figueirense,Jefferson Nogueira,45+1,,46
4954,34,Vitória,Telmário de Araújo Sacramento,81,,81
4955,34,São Paulo,Rafael Tolói,79,,79
4955,34,São Paulo,Luís Fabiano,22,,22
4939,35,Athletico Paranaense,Cleberson Martins de Souza,50,,50
4939,35,Santos,Robinho,28,,28
4938,35,Figueirense,França,51,,51
4940,35,Corinthians,Felipe Macedo,45,Gol Contra,45
4941,35,Vitória,Telmário de Araújo Sacramento,19,,19
4941,35,Coritiba,Luccas Claro,37,,37
4942,35,Bahia,Guilherme Oliveira Santos,52,,52
4943,35,Atlético Mineiro,Luan Madson Gedeão de Paiva,63,,63
4943,35,Atlético Mineiro,Dodô,73,,73
4943,35,Atlético Mineiro,Diego Tardelli,45,Penalty,45
4943,35,Atlético Mineiro,Luan Madson Gedeão de Paiva,25,,25
4944,35,Sport,Ananias Elói Castro Monteiro,78,,78
4944,35,Sport,Patric Cabral Lalau,90,,90
4945,35,Chapecoense,Bruno César Pereira da Silva,47,,47
4945,35,Chapecoense,Bruno César Pereira da Silva,84,,84
4945,35,Fluminense,Rafael Lima,86,Gol Contra,86
4945,35,Chapecoense,Camilo,66,,66
4945,35,Chapecoense,Leandro,71,,71
4946,35,Grêmio,Cristian Riveros,13,,13
4946,35,Cruzeiro,Ricardo Goulart,66,,66
4946,35,Cruzeiro,Éverton Ribeiro,76,,76
4957,36,Internacional,Fabrício dos Santos Silva,90+4,,94
4957,36,Atlético Mineiro,Dodô,24,Penalty,24
4957,36,Internacional,Rafael Moura,21,,21
4958,36,Bahia,Henrique Almeida,73,,73
4958,36,Athletico Paranaense,Renato Baruffi,71,,71
4958,36,Athletico Paranaense,Fahel,62,Gol Contra,62
4960,36,Flamengo,Elton Rodrigues Brandão,38,,38
4960,36,Criciúma,Cléber Santana,65,,65
4959,36,São Paulo,Gabriel Boschilia,55,,55
4961,36,Fluminense,Ewerton Páscoa,32,Gol Contra,32
4961,36,Fluminense,Fred,90+2,,92
4961,36,Sport,Mike dos Santos Nenatarvicius,11,,11
4961,36,Sport,Joelinton Cassio Apolinário de Lira,39,,39
4962,36,Cruzeiro,Ricardo Goulart,13,,13
4962,36,Cruzeiro,Éverton Ribeiro,63,,63
4962,36,Goiás,Samuel,23,,23
4963,36,Figueirense,Pablo Felipe Teixeira,17,,17
4963,36,Figueirense,Pablo Felipe Teixeira,59,,59
4965,36,Chapecoense,Leandro,63,,63
4965,36,Chapecoense,Leandro,51,,51
4964,36,Corinthians,Paolo Guerrero,83,,83
4966,36,Coritiba,Zé Love,55,,55
4966,36,Coritiba,Joel Tagueu,71,,71
4967,37,Criciúma,Lucca Borges de Brito,68,,68
4967,37,Sport,Patric Cabral Lalau,9,,9
4967,37,Sport,Ewerton Páscoa,58,,58
4967,37,Criciúma,Lucca Borges de Brito,48,,48
4968,37,Internacional,Fabrício dos Santos Silva,65,,65
4968,37,Internacional,Valdívia,79,,79
4968,37,Palmeiras,Renato Júnior,38,,38
4968,37,Internacional,Taiberson Ruan Menezes Nunes,24,,24
4969,37,Flamengo,Éverton Cardoso da Silva,80,,80
4969,37,Flamengo,Kadu,28,Gol Contra,28
4969,37,Flamengo,Nixon Darlanio Reis Cardoso,86,,86
4969,37,Flamengo,Elton Rodrigues Brandão,69,,69
4972,37,Fluminense,Fred,65,Penalty,65
4972,37,Corinthians,Paolo Guerrero,5,,5
4972,37,Fluminense,Fred,71,Penalty,71
4972,37,Corinthians,Danilo Gabriel de Andrade,84,,84
4972,37,Fluminense,Ralf de Souza Teles,40,Gol Contra,40
4972,37,Fluminense,Edson Felipe da Cruz,58,,58
4972,37,Fluminense,Darío Conca,90+2,,92
4973,37,Chapecoense,Bruno Rangel,41,,41
4973,37,Cruzeiro,Hugo Ragelli,72,,72
4971,37,Santos,Leandro Damião,48,,48
4971,37,Santos,Leandro Damião,90,,90
4970,37,São Paulo,Édson José da Silva,70,,70
4970,37,Figueirense,Marcelino Júnior Lopes Arruda,84,,84
4975,37,Athletico Paranaense,Marcelo Cirino da Silva,62,,62
4974,37,Atlético Mineiro,Pedro Botelho,90,,90
4974,37,Coritiba,Carlos Emiliano Pereira,6,,6
4974,37,Coritiba,Leandro Almeida,85,,85
4976,37,Bahia,Rafael Galhardo,32,,32
4977,38,Corinthians,Elias Mendes Trindade,26,,26
4977,38,Corinthians,Fábio Santos,72,,72
4977,38,Criciúma,Róger Guedes,61,,61
4978,38,Figueirense,Pablo Felipe Teixeira,50,,50
4978,38,Internacional,Rafael Moura,87,,87
4978,38,Internacional,Wellington do Nascimento Silva,90+5,,95
4984,38,Flamengo,Luiz Antônio de Souza Soares,32,,32
4984,38,Grêmio,Luan Guilherme de Jesus Vieira,58,,58
4986,38,Goiás,Erik Nascimento de Lima,15,,15
4986,38,Chapecoense,Abuda,28,,28
4986,38,Goiás,Erik Nascimento de Lima,90+1,,91
4986,38,Goiás,Welinton Júnior,41,,41
4986,38,Chapecoense,Bruno Rangel,64,Penalty,64
4986,38,Goiás,David França Oliveira e Silva,60,,60
4980,38,Santos,Thiago Ribeiro,90+4,,94
4981,38,Sport,Joelinton Cassio Apolinário de Lira,4,,4
4979,38,Coritiba,Luiz Eduardo Figueiredo,85,,85
4979,38,Coritiba,Keirrison,90+5,,95
4979,38,Bahia,Henrique Almeida,14,,14
4979,38,Coritiba,Zé Love,35,,35
4979,38,Bahia,Rômulo José Pacheco da Silva,26,,26
4983,38,Palmeiras,Henrique Dourado,19,Penalty,19
4983,38,Athletico Paranaense,Ricardo Silva,10,,10
4985,38,Cruzeiro,Nílton Ferreira Júnior,45,,45
4985,38,Cruzeiro,Marcelo Moreno,59,,59
4985,38,Fluminense,Fred,34,,34
4987,1,Chapecoense,Elicarlos,30,,30
4987,1,Chapecoense,Roger Rodrigues da Silva,66,,66
4987,1,Coritiba,Rafhael Lucas,3,,3
4988,1,Palmeiras,Vitor Hugo Franchescoli de Souza,82,,82
4988,1,Palmeiras,Rafael Marques Mariano,90+5,,95
4988,1,Atlético Mineiro,Patric Cabral Lalau,51,,51
4988,1,Atlético Mineiro,Jô,86,,86
4989,1,Fluminense,Vinícius,88,,88
4990,1,Ponte Preta,Renato Cajá,62,,62
4990,1,Grêmio,Yuri Mamute,25,,25
4990,1,Ponte Preta,Rildo de Andrade Felicissimo,64,,64
4990,1,Grêmio,Yuri Mamute,54,,54
4990,1,Ponte Preta,Diego Oliveira,90+4,,94
4990,1,Grêmio,Matías Rodríguez,78,,78
4993,1,Corinthians,Ángel Romero,82,,82
4994,1,Figueirense,Renê Rodrigues Martins,68,Gol Contra,68
4994,1,Sport,Régis,88,,88
4994,1,Sport,Diego Souza,64,Penalty,64
4994,1,Sport,Diego Souza,78,Penalty,78
4994,1,Sport,Matheus Ferraz Pereira,20,,20
4991,1,Athletico Paranaense,Felipe de Oliveira Silva,66,Penalty,66
4991,1,Athletico Paranaense,Paulo Marcos de Jesus Ribeiro,69,Gol Contra,69
4991,1,Athletico Paranaense,Walter Henrique da Silva,14,,14
4992,1,São Paulo,Luís Fabiano,74,,74
4992,1,Flamengo,Éverton Cardoso da Silva,86,Penalty,86
4992,1,São Paulo,Alexandre Pato,80,,80
4995,1,Santos,Robinho,27,,27
4995,1,Avaí,Marquinhos Santos,64,,64
4997,2,Goiás,Bruno Henrique,55,,55
4997,2,Goiás,Bruno Henrique,81,,81
4998,2,Coritiba,Thiago Galhardo,27,,27
4998,2,Coritiba,Frickson Erazo,34,Gol Contra,34
4999,2,Corinthians,Fábio Santos,28,,28
5001,2,Atlético Mineiro,Jesús Dátolo,53,,53
5001,2,Fluminense,Fred,89,Penalty,89
5001,2,Atlético Mineiro,Luan Madson Gedeão de Paiva,81,,81
5001,2,Atlético Mineiro,Jemerson de Jesus Nascimento,7,,7
5001,2,Atlético Mineiro,Jemerson de Jesus Nascimento,37,,37
5002,2,Sport,José Élber Pimentel da Silva,69,,69
5002,2,Sport,Diego Souza,45+2,Penalty,47
5002,2,Flamengo,Héctor Canteros,74,,74
5002,2,Flamengo,Éverton Cardoso da Silva,90+6,,96
5003,2,Santos,Geuvânio,45,,45
5006,2,Internacional,Victor Vinícius Coelho Santos,63,,63
5005,2,Ponte Preta,Renato Cajá,14,,14
5008,3,Internacional,Nilmar,45+1,,46
5008,3,Vasco da Gama,Lucas Santos Siqueira,81,,81
5007,3,São Paulo,Matheus Dória Macedo,11,,11
5007,3,São Paulo,Michel Bastos,58,,58
5007,3,São Paulo,Alexandre Pato,86,,86
5009,3,Grêmio,Braian Rodríguez,78,,78
5010,3,Goiás,Victor Ramos,76,Gol Contra,76
5011,3,Chapecoense,Apodi,21,,21
5012,3,Athletico Paranaense,Douglas Coutinho,40,,40
5014,3,Avaí,Hugo da Silva Cabral,47,,47
5014,3,Avaí,Hugo da Silva Cabral,62,,62
5014,3,Flamengo,Gabriel Santana,51,,51
5015,3,Ponte Preta,Biro-Biro,85,,85
5015,3,Cruzeiro,Charles Fernando Basílio da Silva,82,,82
5016,3,Sport,Neto,29,,29
5017,4,Ponte Preta,Renato Cajá,90+3,,93
5017,4,Chapecoense,José Gildeixon Clemente de Paiva,89,,89
5017,4,Ponte Preta,Tiago dos Santos Alves,6,,6
5017,4,Ponte Preta,Biro-Biro,48,,48
5018,4,Avaí,Roberto César Zardin Rodrigues,79,,79
5018,4,Coritiba,Paulinho Moccelin,50,,50
5018,4,Avaí,Anderson Lopes,1,,1
5019,4,Joinville,Rafael Costa,65,,65
5019,4,Athletico Paranaense,Nikão,30,,30
5019,4,Athletico Paranaense,Douglas Coutinho,33,,33
5020,4,Santos,Robinho,43,,43
5020,4,Santos,Werley Ananias da Silva,70,,70
5020,4,Sport,Joelinton Cassio Apolinário de Lira,51,,51
5020,4,Sport,Samuel Xavier,90+3,,93
5022,4,Atlético Mineiro,Jesús Dátolo,20,,20
5022,4,Atlético Mineiro,Thiago Ribeiro,12,,12
5022,4,Atlético Mineiro,Thiago Ribeiro,44,,44
5021,4,Goiás,Rodrigo Vasconcelos Oliveira,52,,52
5021,4,Grêmio,Giuliano Victor de Paula,36,,36
5023,4,Palmeiras,Rafael Marques Mariano,25,,25
5023,4,Palmeiras,Zé Roberto,45+2,,47
5025,4,Flamengo,Eduardo da Silva,86,,86
5025,4,Fluminense,Fred,46,,46
5025,4,Fluminense,Fred,8,Penalty,8
5025,4,Fluminense,Marcos Rogério Ricci Lopes,33,Gol Contra,33
5025,4,Flamengo,Alecsandro,37,,37
5026,4,Cruzeiro,Henrique Pacheco Lima,41,,41
5026,4,Figueirense,Marcos Roberto da Silva Barbosa,36,,36
5026,4,Figueirense,Carlos Alberto Gomes de Jesus,50,,50
5027,5,Athletico Paranaense,Nikão,20,,20
5028,5,Ponte Preta,Borges,78,,78
5028,5,Ponte Preta,Diego Oliveira,1,,1
5028,5,Ponte Preta,Tiago dos Santos Alves,39,,39
5029,5,Chapecoense,Ananias Elói Castro Monteiro,11,,11
5029,5,Chapecoense,Bruno César Pereira da Silva,29,,29
5030,5,São Paulo,Paulo Miranda,50,,50
5030,5,Santos,Ricardo Oliveira,45+1,,46
5030,5,Santos,Ricardo Oliveira,47,,47
5030,5,São Paulo,Michel Bastos,33,,33
5030,5,São Paulo,Rogério Ceni,85,Penalty,85
5033,5,Grêmio,Giuliano Victor de Paula,3,,3
5033,5,Grêmio,Marcelo Oliveira Ferreira,4,,4
5033,5,Grêmio,Luan Guilherme de Jesus Vieira,39,,39
5033,5,Corinthians,Stiven Mendoza,23,,23
5032,5,Atlético Mineiro,Antonio Carlos Capocasali,24,Gol Contra,24
5032,5,Avaí,André Lima,74,,74
5032,5,Atlético Mineiro,Carlos Júnior,13,,13
5032,5,Atlético Mineiro,Carlos Júnior,77,,77
5032,5,Atlético Mineiro,Lucas Pratto,68,,68
5031,5,Cruzeiro,Manoel Messias Silva Carvalho,78,,78
5034,5,Fluminense,Vinícius,30,,30
5034,5,Fluminense,Marcos Júnior,88,,88
5035,5,Sport,Maikon Leite,90+3,,93
5036,5,Internacional,Rafael Moura,76,,76
5036,5,Palmeiras,Vitor Hugo Franchescoli de Souza,64,,64
5038,6,Flamengo,Gabriel Santana,65,,65
5037,6,Cruzeiro,Jemerson de Jesus Nascimento,45+2,Gol Contra,47
5037,6,Atlético Mineiro,Luan Madson Gedeão de Paiva,13,,13
5037,6,Cruzeiro,Gabriel Xavier,46,,46
5037,6,Cruzeiro,Marcos Antônio da Silva Gonçalves,72,,72
5039,6,Santos,Ricardo Oliveira,61,Penalty,61
5039,6,Santos,Geuvânio,23,,23
5039,6,Ponte Preta,Felipe Azevedo,53,,53
5039,6,Ponte Preta,Renato Cajá,72,,72
5041,6,Corinthians,Jadson,31,,31
5040,6,Athletico Paranaense,Ytalo José dos Santos,90+2,,92
5040,6,Athletico Paranaense,Nikão,60,Penalty,60
5042,6,São Paulo,Luís Fabiano,27,,27
5042,6,São Paulo,Rogério Ceni,56,Penalty,56
5043,6,Internacional,Nilmar,36,,36
5043,6,Internacional,Victor Vinícius Coelho Santos,26,,26
5045,6,Avaí,Rômulo,90+4,,94
5044,6,Figueirense,Carlos Alberto Gomes de Jesus,8,,8
5044,6,Figueirense,Thiago Santos Santana,62,,62
5044,6,Palmeiras,Gabriel Girotto Franco,11,,11
5047,7,Atlético Mineiro,Jesús Dátolo,43,,43
5047,7,Atlético Mineiro,Werley Ananias da Silva,28,Gol Contra,28
5047,7,Santos,Ricardo Oliveira,19,,19
5047,7,Santos,Gabriel Barbosa,54,,54
5050,7,Internacional,Nilmar,41,,41
5050,7,Corinthians,Jadson,51,,51
5050,7,Corinthians,Vágner Love,67,,67
5049,7,São Paulo,Josef de Souza Dias,6,,6
5048,7,Flamengo,Eduardo da Silva,39,,39
5051,7,Sport,Maikon Leite,16,,16
5051,7,Sport,Maikon Leite,39,,39
5051,7,Joinville,Marcelinho Paraíba,79,,79
5052,7,Vasco da Gama,Rodrigo Baldasso da Costa,88,,88
5052,7,Cruzeiro,Leandro Damião,38,,38
5052,7,Cruzeiro,Leandro Damião,74,,74
5052,7,Cruzeiro,Charles Fernando Basílio da Silva,58,,58
5055,7,Fluminense,Jean Raphael Vanderlei Moreira,17,,17
5055,7,Palmeiras,Rafael Marques Mariano,45+2,,47
5055,7,Palmeiras,Jonatan Cristaldo,90+1,,91
5054,7,Avaí,Anderson Lopes,36,,36
