partida_id,rodada,clube,cartao,atleta,num_camisa,posicao,minuto,minuto_numerico
4677,8,Coritiba,Amarelo,Luis Francisco Grando,25.0,Meio-campo,59,59
4677,8,Coritiba,Amarelo,Jajá Coelho,50.0,Meio-campo,27,27
4678,8,Palmeiras,Amarelo,Wesley Lopes Beltrame,11.0,Meio-campo,54,54
4678,8,Botafogo,Amarelo,Emerson Sheik,,Atacante,16,16
4678,8,Palmeiras,Vermelho,Wesley Lopes Beltrame,11.0,Meio-campo,71,71
4678,8,Botafogo,Amarelo,Rodrigo Souto,17.0,,86,86
4678,8,Botafogo,Amarelo,Mario Bolatti,23.0,Meio-campo,9,9
4680,8,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,23,23
4680,8,Chapecoense,Amarelo,André Luiz Paulino de Souza Motta,4.0,Zagueiro,79,79
4680,8,Chapecoense,Amarelo,Neuton,13.0,Zagueiro,52,52
4680,8,Internacional,Amarelo,Dida,1.0,Goleiro,90,90
4680,8,Chapecoense,Amarelo,Diones,16.0,Meio-campo,81,81
4680,8,Chapecoense,Amarelo,Wanderson,5.0,Meio-campo,77,77
4682,8,Corinthians,Amarelo,Petros,40.0,Meio-campo,75,75
4682,8,Corinthians,Amarelo,Cleber Reis,3.0,Zagueiro,84,84
4684,8,Fluminense,Vermelho,Michael Vinicius Silva de Morais,,,81,81
4684,8,Atlético Mineiro,Amarelo,Edcarlos,15.0,Zagueiro,87,87
4684,8,Atlético Mineiro,Amarelo,Jesús Dátolo,10.0,Meio-campo,75,75
4684,8,Atlético Mineiro,Amarelo,Emerson da Conceição,19.0,Zagueiro,70,70
4684,8,Atlético Mineiro,Amarelo,Lucas Pierre Santos Oliveira,5.0,Meio-campo,36,36
4684,8,Fluminense,Amarelo,Carlos Andrade Souza,6.0,Zagueiro,44,44
4684,8,Fluminense,Amarelo,Gum,3.0,Zagueiro,4,4
4684,8,Atlético Mineiro,Amarelo,Alex da Silva,,Zagueiro,81,81
4684,8,Atlético Mineiro,Amarelo,Leandro Donizete,8.0,Meio-campo,71,71
4684,8,Atlético Mineiro,Amarelo,Leonardo Silva,3.0,Zagueiro,41,41
4684,8,Fluminense,Amarelo,Kenedy,30.0,,70,70
4684,8,Fluminense,Amarelo,Francisco Souza dos Santos,13.0,Meio-campo,36,36
4683,8,Athletico Paranaense,Amarelo,Léo Pereira,4.0,Zagueiro,24,24
4683,8,Athletico Paranaense,Amarelo,Deivid Willian da Silva,5.0,Meio-campo,65,65
4683,8,São Paulo,Amarelo,Osvaldo Filho,17.0,Atacante,78,78
4685,8,Figueirense,Amarelo,Luan José Niedzielski,21.0,Meio-campo,85,85
4686,8,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,63,63
4686,8,Bahia,Amarelo,Henrique Almeida,,Atacante,32,32
4686,8,Santos,Amarelo,Alan Santos da Silva,,Meio-campo,26,26
4686,8,Bahia,Amarelo,Fahel,7.0,Meio-campo,35,35
4686,8,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,10,10
4686,8,Santos,Amarelo,Neuciano Gusmão,4.0,Zagueiro,13,13
4687,9,Coritiba,Amarelo,Germano Borovicz Cardoso Schweger,48.0,Meio-campo,65,65
4687,9,Coritiba,Amarelo,Reginaldo,22.0,Zagueiro,42,42
4687,9,Goiás,Amarelo,Lucas Pedro de Lima,,,72,72
4687,9,Coritiba,Amarelo,Vanderlei Farias da Silva,1.0,Goleiro,50,50
4687,9,Coritiba,Amarelo,José Gildeixon Clemente de Paiva,8.0,Meio-campo,40,40
4687,9,Goiás,Amarelo,Alex Alves Cardoso,15.0,Zagueiro,2,2
4688,9,São Paulo,Amarelo,Reinaldo Manoel da Silva,6.0,Zagueiro,84,84
4688,9,São Paulo,Amarelo,Denílson Pereira Neves,15.0,,61,61
4688,9,Atlético Mineiro,Amarelo,Lucas Pierre Santos Oliveira,5.0,Meio-campo,84,84
4688,9,São Paulo,Amarelo,Lucas Cavalcante Silva Afonso,,Zagueiro,77,77
4688,9,Atlético Mineiro,Amarelo,Emerson da Conceição,19.0,Zagueiro,85,85
4689,9,Vitória,Amarelo,Joseilson Batista dos Santos,,Meio-campo,78,78
4689,9,Vitória,Amarelo,Danilo Tarracha,,Zagueiro,35,35
4689,9,Sport,Amarelo,Érico Júnior,18.0,Atacante,18,18
4689,9,Vitória,Amarelo,Euller,16.0,Meio-campo,89,89
4689,9,Vitória,Amarelo,Vinícius Santos Silva,,,62,62
4689,9,Sport,Amarelo,Durval,4.0,Zagueiro,59,59
4689,9,Sport,Amarelo,Rodrigo Mancha,5.0,Meio-campo,15,15
4690,9,Grêmio,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,76,76
4690,9,Grêmio,Amarelo,Werley Ananias da Silva,,Zagueiro,30,30
4690,9,Palmeiras,Amarelo,Renato Júnior,,Meio-campo,86,86
4690,9,Palmeiras,Amarelo,Marcelo Oliveira Ferreira,26.0,Meio-campo,41,41
4690,9,Grêmio,Amarelo,Maximiliano Rodríguez Maeso,,,72,72
4690,9,Palmeiras,Amarelo,Marquinhos,40.0,Meio-campo,88,88
4690,9,Palmeiras,Amarelo,Lucimar da Silva Ferreira,3.0,Zagueiro,57,57
4690,9,Palmeiras,Amarelo,Henrique Dourado,27.0,Atacante,30,30
4691,9,Chapecoense,Amarelo,José Carlos Tofolo Júnior,,Atacante,66,66
4691,9,Chapecoense,Amarelo,Bruno César Pereira da Silva,,,56,56
4691,9,Bahia,Amarelo,Rafael Miranda,55.0,Meio-campo,71,71
4691,9,Bahia,Amarelo,Roniery,,Zagueiro,48,48
4691,9,Chapecoense,Amarelo,Bérgson Gustavo Silveira da Silva,27.0,,60,60
4691,9,Chapecoense,Amarelo,Neuton,13.0,Zagueiro,54,54
4691,9,Bahia,Amarelo,Anderson Talisca,8.0,Meio-campo,65,65
4692,9,Flamengo,Amarelo,Luiz Antônio de Souza Soares,15.0,Meio-campo,74,74
4694,9,Santos,Amarelo,Neuciano Gusmão,4.0,Zagueiro,62,62
4694,9,Criciúma,Amarelo,João Vitor Lima Gomes,,Meio-campo,47,47
4694,9,Criciúma,Amarelo,Rodrigo Souza,,Meio-campo,34,34
4694,9,Santos,Amarelo,Aranha,12.0,Goleiro,85,85
4694,9,Criciúma,Amarelo,Lucca Borges de Brito,,Atacante,72,72
4694,9,Criciúma,Amarelo,Sergio Escudero,,Zagueiro,45+2,47
4693,9,Fluminense,Amarelo,Bruno Vieira,2.0,Zagueiro,69,69
4693,9,Internacional,Amarelo,Wellington Aparecido Martins,41.0,Meio-campo,90,90
4693,9,Internacional,Amarelo,Wellington Paulista,9.0,Atacante,38,38
4693,9,Fluminense,Amarelo,Diguinho,8.0,Meio-campo,36,36
4693,9,Internacional,Amarelo,Cláudio Winck,39.0,Zagueiro,62,62
4695,9,Figueirense,Amarelo,Rogisvaldo João dos Santos,,Meio-campo,62,62
4695,9,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,3.0,Zagueiro,20,20
4695,9,Athletico Paranaense,Amarelo,Douglas Coutinho,77.0,Atacante,67,67
4695,9,Athletico Paranaense,Amarelo,Deivid Willian da Silva,5.0,Meio-campo,43,43
4695,9,Figueirense,Amarelo,Thiago Heleno,4.0,Zagueiro,90+3,93
4695,9,Figueirense,Amarelo,Vítor Júnior,22.0,,59,59
4695,9,Athletico Paranaense,Amarelo,Natanael Batista Pimenta,6.0,Zagueiro,71,71
4695,9,Athletico Paranaense,Amarelo,Léo Pereira,4.0,Zagueiro,61,61
4697,28,Botafogo,Amarelo,Edílson Mendes Guimarães,33.0,Meio-campo,88,88
4697,28,Botafogo,Amarelo,Juan Carlos Ferreyra,9.0,Atacante,4,4
4697,28,Botafogo,Amarelo,Airton Ribeiro Santos,,Meio-campo,33,33
4656,5,Bahia,Vermelho,Roniery,,Zagueiro,84,84
4656,5,Sport,Amarelo,Aílton,8.0,,90,90
4656,5,Sport,Amarelo,Patric Cabral Lalau,12.0,Zagueiro,61,61
4656,5,Sport,Amarelo,Rithely,21.0,Meio-campo,48,48
4656,5,Bahia,Amarelo,Fahel,7.0,Meio-campo,52,52
4656,5,Bahia,Amarelo,Roniery,,Zagueiro,31,31
4656,5,Bahia,Vermelho,Marcelo Lomba,1.0,Goleiro,52,52
4656,5,Sport,Amarelo,José Mário de Bona,31.0,,82,82
4656,5,Sport,Amarelo,Magrão,1.0,Goleiro,51,51
4656,5,Sport,Amarelo,Durval,4.0,Zagueiro,18,18
4656,5,Bahia,Amarelo,Marcelo Lomba,1.0,Goleiro,45+2,47
4656,5,Bahia,Amarelo,Anderson Talisca,8.0,Meio-campo,19,19
4707,10,Goiás,Amarelo,Alex Alves Cardoso,15.0,,87,87
4707,10,Goiás,Amarelo,Valmir Lucas,13.0,Zagueiro,27,27
4707,10,Grêmio,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,85,85
4707,10,Goiás,Amarelo,Ramón Rodrigo de Freitas,20.0,Meio-campo,68,68
4707,10,Goiás,Amarelo,Assuério Barbosa De Sousa,,Atacante,24,24
4709,10,Botafogo,Amarelo,Gabriel Girotto Franco,15.0,Meio-campo,41,41
4709,10,Sport,Amarelo,Rithely,21.0,Meio-campo,57,57
4709,10,Botafogo,Amarelo,Lucas Rios Marques,2.0,Zagueiro,35,35
4708,10,Coritiba,Amarelo,Leandro Almeida,44.0,Zagueiro,90+3,93
4708,10,Figueirense,Amarelo,Dener Gonçalves Pinheiro,55.0,Meio-campo,47,47
4708,10,Figueirense,Amarelo,Luan José Niedzielski,21.0,Zagueiro,52,52
4712,10,Flamengo,Amarelo,Elano,,Meio-campo,62,62
4712,10,Athletico Paranaense,Amarelo,Lucas Olaza,6.0,Zagueiro,40,40
4712,10,Athletico Paranaense,Amarelo,João Paulo Silva,8.0,,81,81
4712,10,Athletico Paranaense,Amarelo,Douglas Coutinho,77.0,Atacante,26,26
4711,10,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,72,72
4711,10,Bahia,Amarelo,Fahel,7.0,Meio-campo,40,40
4711,10,São Paulo,Amarelo,Antônio Carlos dos Santos Aguiar,4.0,Zagueiro,67,67
4711,10,São Paulo,Amarelo,Álvaro Pereira,6.0,Zagueiro,26,26
4711,10,Bahia,Amarelo,Léo Gago,36.0,Meio-campo,69,69
4711,10,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,12,12
4711,10,São Paulo,Amarelo,Rodrigo Caio,3.0,Zagueiro,35,35
4711,10,São Paulo,Amarelo,Osvaldo Filho,17.0,Atacante,15,15
4710,10,Criciúma,Amarelo,Carlos Eduardo Santos Oliveira,,Zagueiro,56,56
4710,10,Fluminense,Amarelo,Carlos Andrade Souza,6.0,Zagueiro,56,56
4710,10,Criciúma,Amarelo,Sergio Escudero,,Zagueiro,36,36
4710,10,Fluminense,Amarelo,Rafael Sóbis,23.0,Atacante,36,36
4714,10,Palmeiras,Amarelo,Wesley Lopes Beltrame,11.0,Meio-campo,61,61
4714,10,Palmeiras,Amarelo,Wellington da Silva Pinto,34.0,Zagueiro,26,26
4714,10,Santos,Amarelo,Gabriel Barbosa,10.0,Atacante,6,6
4714,10,Palmeiras,Amarelo,Marcelo Oliveira Ferreira,26.0,Zagueiro,48,48
4713,10,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,70,70
4713,10,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,26.0,Zagueiro,52,52
4713,10,Internacional,Amarelo,Willians Domingos Fernandes,8.0,Meio-campo,79,79
4713,10,Internacional,Amarelo,João Afonso,,Meio-campo,24,24
4713,10,Corinthians,Amarelo,Paolo Guerrero,9.0,Atacante,62,62
4713,10,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,87,87
4713,10,Internacional,Amarelo,Wellington do Nascimento Silva,15.0,Zagueiro,54,54
4715,10,Vitória,Amarelo,Rafael Berger,,Zagueiro,73,73
4715,10,Vitória,Amarelo,José Welison,14.0,Meio-campo,83,83
4715,10,Vitória,Amarelo,Richarlyson,,Meio-campo,49,49
4717,11,São Paulo,Amarelo,Josef de Souza Dias,8.0,Meio-campo,65,65
4717,11,São Paulo,Amarelo,Rodrigo Caio,3.0,Zagueiro,13,13
4717,11,Chapecoense,Amarelo,Rodrigo Biro,6.0,Zagueiro,69,69
4717,11,São Paulo,Amarelo,Maicon,18.0,Meio-campo,64,64
4717,11,Chapecoense,Amarelo,Bruno César Pereira da Silva,,,90+5,95
4717,11,Chapecoense,Amarelo,Rafael Lima,3.0,Zagueiro,25,25
4718,11,Figueirense,Vermelho,Thiago Heleno,4.0,Zagueiro,64,64
4718,11,Figueirense,Amarelo,Nirley da Silva Fonseca,88.0,Zagueiro,61,61
4718,11,Grêmio,Amarelo,Zé Roberto,10.0,,90+2,92
4718,11,Grêmio,Amarelo,Marcelo Grohe,1.0,Goleiro,79,79
4718,11,Grêmio,Amarelo,Saimon Pains Tormen,20.0,Zagueiro,37,37
4718,11,Grêmio,Amarelo,Pedro Geromel,3.0,Zagueiro,90+3,93
4718,11,Grêmio,Amarelo,Alan Ruiz,11.0,Meio-campo,87,87
4718,11,Grêmio,Amarelo,Eduardo Pereira Rodrigues,7.0,,67,67
4719,11,Atlético Mineiro,Amarelo,Guilherme Milhomem Gusmão,17.0,Meio-campo,79,79
4719,11,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,90+2,92
4719,11,Bahia,Amarelo,Henrique Almeida,,Atacante,36,36
4719,11,Atlético Mineiro,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,90+1,91
4719,11,Atlético Mineiro,Amarelo,Marcos Rocha,2.0,Zagueiro,39,39
4719,11,Bahia,Amarelo,Demerson Bruno Costa,29.0,Zagueiro,45+2,47
4719,11,Bahia,Amarelo,Léo Gago,36.0,Meio-campo,6,6
4720,11,Botafogo,Amarelo,Lucas Rios Marques,2.0,Zagueiro,74,74
4720,11,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,56,56
4720,11,Botafogo,Amarelo,Júnior César,,Zagueiro,9,9
4722,11,Palmeiras,Amarelo,Lucimar da Silva Ferreira,3.0,Zagueiro,90+4,94
4722,11,Palmeiras,Amarelo,William Mendieta,,Meio-campo,58,58
4722,11,Cruzeiro,Amarelo,Fábio Deivson Lopes Maciel,1.0,Goleiro,70,70
4722,11,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,53,53
4722,11,Palmeiras,Amarelo,Henrique Dourado,27.0,Atacante,77,77
4722,11,Cruzeiro,Amarelo,Willian Farias,15.0,,72,72
4722,11,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,6.0,Zagueiro,55,55
4722,11,Cruzeiro,Amarelo,Lucas Silva Borges,16.0,Meio-campo,16,16
4721,11,Flamengo,Vermelho,Anderson Sebastião Cardoso,3.0,Zagueiro,45+1,46
4721,11,Flamengo,Amarelo,Maurício Azevedo Alves,40.0,Meio-campo,38,38
4723,11,Vitória,Amarelo,José Welison,14.0,Meio-campo,84,84
4723,11,Corinthians,Amarelo,Jadson,10.0,Meio-campo,73,73
4724,11,Athletico Paranaense,Amarelo,Cleberson Martins de Souza,4.0,Zagueiro,73,73
4724,11,Criciúma,Amarelo,João Vitor Lima Gomes,,Meio-campo,85,85
4726,11,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,90+2,92
4726,11,Sport,Amarelo,Rithely,21.0,Meio-campo,33,33
4726,11,Goiás,Amarelo,Lucas Pedro de Lima,,Zagueiro,89,89
4726,11,Sport,Amarelo,Patric Cabral Lalau,12.0,Zagueiro,87,87
4725,11,Santos,Amarelo,David Braz,14.0,Zagueiro,89,89
4725,11,Fluminense,Amarelo,Henrique Souza,21.0,Zagueiro,90+1,91
4725,11,Fluminense,Amarelo,Cícero Santos,7.0,Meio-campo,61,61
4728,12,Figueirense,Amarelo,Rivaldo Barbosa de Souza,7.0,Meio-campo,49,49
4728,12,Figueirense,Amarelo,Marco Antônio Miranda Filho,8.0,Meio-campo,34,34
4727,12,Santos,Amarelo,David Braz,14.0,Zagueiro,60,60
4727,12,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,69,69
4727,12,Chapecoense,Amarelo,Rodrigo Biro,6.0,Zagueiro,40,40
4729,12,Criciúma,Vermelho,Sergio Escudero,,Zagueiro,38,38
4729,12,Criciúma,Amarelo,Sergio Escudero,,Zagueiro,38,38
4729,12,Criciúma,Amarelo,João Vitor Lima Gomes,,Meio-campo,36,36
4729,12,Vitória,Amarelo,Adriano Pagode,,Meio-campo,43,43
4729,12,Criciúma,Amarelo,Sérgio Antônio Borges Júnior,,Meio-campo,37,37
4729,12,Vitória,Amarelo,Luiz Gustavo,15.0,,62,62
4729,12,Vitória,Amarelo,Wilson Rodrigues de Moura Júnior,,Goleiro,31,31
4730,12,Bahia,Amarelo,Léo Gago,36.0,Meio-campo,69,69
4730,12,Internacional,Amarelo,Alan Patrick,19.0,Meio-campo,62,62
4730,12,Bahia,Amarelo,Uelliton da Silva Vieira,8.0,Meio-campo,56,56
4730,12,Internacional,Amarelo,Juan Silveira dos Santos,4.0,Zagueiro,61,61
4734,12,Atlético Mineiro,Amarelo,Leandro Donizete,8.0,Meio-campo,90+2,92
4734,12,Atlético Mineiro,Amarelo,Leonardo Silva,3.0,Zagueiro,53,53
4734,12,Atlético Mineiro,Amarelo,Victor,1.0,Goleiro,56,56
4731,12,Goiás,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,70,70
4731,12,São Paulo,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,62,62
4731,12,Goiás,Amarelo,Erik Nascimento de Lima,,Atacante,68,68
4733,12,Palmeiras,Amarelo,Wendel Santana Pereira Santos,13.0,Zagueiro,72,72
4733,12,Corinthians,Amarelo,Paolo Guerrero,9.0,Atacante,72,72
4733,12,Palmeiras,Amarelo,Henrique Dourado,27.0,Atacante,64,64
4732,12,Athletico Paranaense,Amarelo,Sueliton Pereira,2.0,Zagueiro,45+2,47
4732,12,Fluminense,Amarelo,Walter Henrique da Silva,18.0,,90,90
4732,12,Athletico Paranaense,Amarelo,Deivid Willian da Silva,5.0,Meio-campo,87,87
4732,12,Athletico Paranaense,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,34,34
4736,12,Grêmio,Amarelo,Matías Rodríguez,18.0,,88,88
4736,12,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,42,42
4736,12,Coritiba,Amarelo,Norberto Pereira Marinho Neto,40.0,Zagueiro,54,54
4735,12,Flamengo,Amarelo,Alecsandro,9.0,Atacante,75,75
4735,12,Botafogo,Amarelo,Emerson Sheik,,Atacante,88,88
4735,12,Botafogo,Amarelo,Edílson Mendes Guimarães,33.0,Zagueiro,71,71
4735,12,Flamengo,Vermelho,Víctor Cáceres,5.0,Meio-campo,90+4,94
4735,12,Flamengo,Amarelo,Víctor Cáceres,5.0,Meio-campo,80,80
4735,12,Flamengo,Amarelo,Léo Moura,2.0,Zagueiro,38,38
4735,12,Botafogo,Amarelo,Airton Ribeiro Santos,,Meio-campo,76,76
4735,12,Botafogo,Amarelo,Carlos Alberto Gomes de Jesus,,Meio-campo,25,25
4737,13,Botafogo,Amarelo,Edílson Mendes Guimarães,33.0,Meio-campo,14,14
4737,13,Botafogo,Amarelo,Emerson Sheik,,Atacante,49,49
4737,13,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,38,38
4738,13,São Paulo,Amarelo,Douglas Pereira dos Santos,23.0,Zagueiro,80,80
4738,13,Criciúma,Amarelo,Luiz Silva Filho,,Goleiro,90+4,94
4740,13,Palmeiras,Amarelo,Leandro,38.0,Atacante,60,60
4740,13,Palmeiras,Amarelo,Wendel Santana Pereira Santos,13.0,Zagueiro,10,10
4740,13,Bahia,Amarelo,Rhayner,,Atacante,23,23
4740,13,Palmeiras,Amarelo,Lucimar da Silva Ferreira,3.0,Zagueiro,24,24
4740,13,Bahia,Amarelo,Kieza,9.0,Atacante,70,70
4740,13,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,3,3
4741,13,Chapecoense,Amarelo,Neuton,13.0,Zagueiro,86,86
4741,13,Chapecoense,Amarelo,Abuda,22.0,Meio-campo,76,76
4741,13,Flamengo,Amarelo,Luiz Philipe Lima Oliveira,15.0,Meio-campo,77,77
4741,13,Chapecoense,Amarelo,Leandro,29.0,,85,85
4741,13,Chapecoense,Amarelo,Jailton,14.0,Zagueiro,21,21
4743,13,Figueirense,Amarelo,Léo Lisboa,,,43,43
4743,13,Sport,Amarelo,Durval,4.0,Zagueiro,90,90
4742,13,Corinthians,Vermelho,Fagner,23.0,Zagueiro,65,65
4742,13,Coritiba,Amarelo,Alexsandro de Souza,10.0,Meio-campo,63,63
4742,13,Corinthians,Amarelo,Fagner,23.0,Zagueiro,42,42
4742,13,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,90,90
4742,13,Coritiba,Amarelo,Zé Love,7.0,Atacante,42,42
4742,13,Corinthians,Amarelo,Ángel Romero,11.0,Atacante,11,11
4745,13,Fluminense,Amarelo,Wagner Ferreira dos Santos,10.0,Meio-campo,84,84
4745,13,Goiás,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,82,82
4744,13,Santos,Vermelho,Eugenio Mena,16.0,Zagueiro,70,70
4744,13,Internacional,Amarelo,Ygor Maciel Santiago,21.0,,90+4,94
4744,13,Internacional,Amarelo,Fabrício dos Santos Silva,14.0,Zagueiro,86,86
4744,13,Santos,Amarelo,Eugenio Mena,16.0,Zagueiro,45+2,47
4744,13,Internacional,Vermelho,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,55,55
4744,13,Internacional,Amarelo,Jorge Henrique,23.0,,87,87
4744,13,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,53,53
4744,13,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,39,39
4746,13,Atlético Mineiro,Amarelo,Luan Madson Gedeão de Paiva,27.0,,90,90
4746,13,Athletico Paranaense,Amarelo,Cleberson Martins de Souza,4.0,Zagueiro,70,70
4746,13,Athletico Paranaense,Amarelo,Sueliton Pereira,2.0,Zagueiro,26,26
4746,13,Atlético Mineiro,Amarelo,Leandro Donizete,8.0,Meio-campo,11,11
4746,13,Athletico Paranaense,Amarelo,Cléverson Gabriel Córdova,9.0,Atacante,59,59
4716,10,Chapecoense,Amarelo,Rafael Lima,3.0,Zagueiro,71,71
4716,10,Atlético Mineiro,Amarelo,Marcos Rocha,2.0,Zagueiro,15,15
4747,14,Criciúma,Amarelo,Sérgio Antônio Borges Júnior,,Meio-campo,62,62
4747,14,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,26,26
4747,14,Criciúma,Amarelo,Lucca Borges de Brito,,,78,78
4747,14,Criciúma,Amarelo,Luís Fernando Lojudice Martinez,,Meio-campo,33,33
4748,14,Bahia,Amarelo,Demerson Bruno Costa,29.0,Zagueiro,59,59
4748,14,Bahia,Amarelo,Roniery,,Zagueiro,20,20
4748,14,Goiás,Amarelo,Pedro Henrique Pereira da Silva,,Zagueiro,27,27
4748,14,Bahia,Amarelo,Rhayner,,Atacante,61,61
4748,14,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,24,24
4748,14,Goiás,Amarelo,Bruno Mineiro,,Atacante,38,38
4749,14,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,7.0,Meio-campo,80,80
4749,14,Coritiba,Amarelo,Andrés Fernandes Gonçalves,5.0,Meio-campo,71,71
4749,14,Fluminense,Amarelo,Edwin Valencia,17.0,Meio-campo,84,84
4749,14,Fluminense,Amarelo,Rafael Sóbis,23.0,Atacante,14,14
4750,14,Flamengo,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,65,65
4750,14,Flamengo,Amarelo,Víctor Cáceres,5.0,Meio-campo,90,90
4750,14,Sport,Amarelo,Patric Cabral Lalau,12.0,Zagueiro,80,80
4752,14,Botafogo,Amarelo,Emerson Sheik,,Atacante,71,71
4752,14,Botafogo,Amarelo,Matheus Dória Macedo,21.0,Zagueiro,5,5
4752,14,Botafogo,Amarelo,Júnior César,,Zagueiro,64,64
4751,14,Santos,Amarelo,David Braz,14.0,Zagueiro,39,39
4751,14,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,13,13
4751,14,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,26.0,Zagueiro,30,30
4751,14,Santos,Vermelho,Alison Lopes Ferreira,5.0,Meio-campo,45+1,46
4751,14,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,38,38
4751,14,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,45,45
4751,14,Corinthians,Amarelo,Paolo Guerrero,9.0,Atacante,14,14
4753,14,Internacional,Amarelo,Cláudio Winck,39.0,,86,86
4753,14,Grêmio,Amarelo,Marcos Rogério Ricci Lopes,2.0,Zagueiro,90+4,94
4753,14,Grêmio,Amarelo,Fellipe Bastos,6.0,Meio-campo,74,74
4753,14,Grêmio,Amarelo,Rodrigo Eduardo Costa Marinho,27.0,Meio-campo,2,2
4753,14,Internacional,Amarelo,Wellington Paulista,9.0,,90+4,94
4753,14,Internacional,Amarelo,Alex Raphael Meschini,12.0,Meio-campo,59,59
4753,14,Grêmio,Amarelo,Ramiro Moschen Benetti,17.0,Zagueiro,80,80
4753,14,Grêmio,Amarelo,Marcelo Grohe,1.0,Goleiro,27,27
4754,14,Atlético Mineiro,Amarelo,Josué Anunciado de Oliveira,28.0,Meio-campo,17,17
4754,14,Palmeiras,Amarelo,Wesley Lopes Beltrame,11.0,Meio-campo,65,65
4754,14,Atlético Mineiro,Amarelo,Luan Madson Gedeão de Paiva,27.0,,85,85
4754,14,Palmeiras,Amarelo,Fernando Tobio,,Zagueiro,79,79
4755,14,Chapecoense,Amarelo,Rafael Lima,3.0,Zagueiro,18,18
4755,14,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,3.0,Zagueiro,18,18
4755,14,Chapecoense,Amarelo,Zezinho,25.0,Meio-campo,61,61
4755,14,Figueirense,Amarelo,Luan José Niedzielski,21.0,Meio-campo,78,78
4756,14,São Paulo,Amarelo,Douglas Pereira dos Santos,23.0,Zagueiro,60,60
4756,14,São Paulo,Amarelo,Osvaldo Filho,17.0,,41,41
4756,14,Vitória,Amarelo,José Welison,14.0,,72,72
4756,14,São Paulo,Amarelo,Denílson Pereira Neves,15.0,Meio-campo,84,84
4756,14,São Paulo,Amarelo,Kaká,8.0,Meio-campo,52,52
4756,14,São Paulo,Amarelo,Antônio Carlos dos Santos Aguiar,4.0,Zagueiro,24,24
4756,14,Vitória,Amarelo,Euller,16.0,Zagueiro,9,9
4757,15,Goiás,Amarelo,Bruno Mineiro,,Atacante,51,51
4757,15,Internacional,Amarelo,Wellington Aparecido Martins,41.0,Meio-campo,37,37
4758,15,Corinthians,Amarelo,Ralf de Souza Teles,5.0,Meio-campo,45,45
4758,15,Bahia,Amarelo,Fahel,7.0,Meio-campo,90,90
4758,15,Bahia,Amarelo,Rafael Miranda,55.0,Meio-campo,42,42
4758,15,Bahia,Amarelo,Raul Diogo Souza Rocha,16.0,Zagueiro,90+4,94
4758,15,Bahia,Amarelo,Demerson Bruno Costa,29.0,Zagueiro,86,86
4761,15,Criciúma,Amarelo,João Vitor Lima Gomes,,Meio-campo,64,64
4761,15,Grêmio,Amarelo,Matías Rodríguez,18.0,Zagueiro,40,40
4761,15,Criciúma,Amarelo,Sérgio Antônio Borges Júnior,,Meio-campo,30,30
4759,15,Coritiba,Vermelho,Róbson Michael Signorini,20.0,Meio-campo,81,81
