partida_id,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
6663,16,2019-08-25,19:00,CSA,Cruzeiro,4-1-2-1-2,4-2-3-1,A. Fucks,R. Ceni,-,Estádio Rei Pelé,1,1,AL,MG
6661,16,2019-08-25,19:01,Ceará,Flamengo,4-2-3-1,4-1-4-1,E. Alves Moreira,J. Pinheiro de Jesus,Flamengo,Arena Castelão,0,3,CE,RJ
6662,16,2019-08-25,19:01,Avaí,Corinthians,4-3-3,4-1-4-1,A. Valentim do Carmo Neto,F. Carille,-,Ressacada,1,1,SC,SP
6664,16,2019-08-26,20:00,Botafogo,Chapecoense,4-2-3-1,4-2-3-1,E. de Souza Barroca,E. Hartkopp,-,Estádio Nilton Santos,0,0,RJ,SC
6666,17,2019-08-31,11:02,São Paulo,Grêmio,4-2-3-1,4-2-3-1,A. Stival,Renato Gaúcho,-,Morumbi,0,0,SP,RS
6667,17,2019-08-31,17:01,Bahia,CSA,4-2-3-1,4-4-2,R. Machado Marques,A. Fucks,Bahia,Itaipava Arena Fonte Nova,1,0,BA,AL
6669,17,2019-08-31,19:01,Athletico Paranaense,Ceará,4-2-3-1,4-2-3-1,T. Retzalff Nunes,E. Alves Moreira,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,CE
6668,17,2019-08-31,19:02,Chapecoense,Santos,5-4-1,3-4-3,E. Hartkopp,J. Sampaoli Moya,Santos,Arena Condá,0,1,SC,SP
6670,17,2019-08-31,21:00,Internacional,Botafogo,4-1-4-1,4-1-4-1,O. Hellmann,E. de Souza Barroca,Internacional,Estádio José Pinheiro Borda,3,2,RS,RJ
6671,17,2019-09-01,16:00,Flamengo,Palmeiras,4-2-3-1,4-1-4-1,J. Pinheiro de Jesus,L. Scolari,Flamengo,Maracanã,3,0,RJ,SP
6672,17,2019-09-01,16:02,Fortaleza,Goiás,4-2-3-1,4-4-1-1,J. Mannarino,N. da Silveira Júnior,Fortaleza,Arena Castelão,2,0,CE,GO
6673,17,2019-09-01,19:00,Cruzeiro,Vasco da Gama,4-2-3-1,4-1-4-1,R. Ceni,V. Luxemburgo da Silva,Cruzeiro,Mineirão,1,0,MG,RJ
6674,17,2019-09-01,19:01,Corinthians,Atlético Mineiro,4-1-4-1,4-1-4-1,F. Carille,R. Marques Santana,Corinthians,Neo Química Arena,1,0,SP,MG
6675,17,2019-09-02,20:00,Fluminense,Avaí,4-1-4-1,4-1-4-1,O. de Oliveira Filho,A. Valentim do Carmo Neto,Avaí,Maracanã,0,1,RJ,SC
6677,18,2019-09-07,11:01,Corinthians,Ceará,4-1-4-1,4-2-3-1,F. Carille,E. Alves Moreira,-,Neo Química Arena,2,2,SP,CE
6676,18,2019-09-07,11:02,Vasco da Gama,Bahia,4-2-3-1,4-3-3,V. Luxemburgo da Silva,R. Machado Marques,Bahia,Estádio Vasco da Gama,0,2,RJ,BA
6678,18,2019-09-07,17:01,Avaí,Flamengo,4-5-1,4-2-3-1,A. Valentim do Carmo Neto,J. Pinheiro de Jesus,Flamengo,Estádio Nacional de Brasília,0,3,SC,RJ
6679,18,2019-09-07,17:01,Fortaleza,Fluminense,4-3-3,4-1-4-1,J. Mannarino,O. de Oliveira Filho,Fluminense,Arena Castelão,0,1,CE,RJ
6680,18,2019-09-07,19:00,Internacional,São Paulo,4-2-3-1,4-2-3-1,O. Hellmann,A. Stival,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP
6681,18,2019-09-07,21:00,Goiás,Palmeiras,4-2-3-1,4-2-3-1,N. da Silveira Júnior,L. Venker de Menezes,Palmeiras,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,SP
6682,18,2019-09-08,11:00,Cruzeiro,Grêmio,4-2-3-1,4-2-3-1,R. Ceni,Renato Gaúcho,Grêmio,Estádio Raimundo Sampaio,1,4,MG,RS
6683,18,2019-09-08,16:00,Santos,Athletico Paranaense,3-4-3,4-2-3-1,J. Sampaoli Moya,T. Retzalff Nunes,-,Estádio Urbano Caldeira,1,1,SP,PR
6684,18,2019-09-08,16:00,Botafogo,Atlético Mineiro,4-1-4-1,4-1-4-1,E. de Souza Barroca,R. Marques Santana,Botafogo,Estádio Nilton Santos,2,1,RJ,MG
6685,18,2019-09-08,19:00,CSA,Chapecoense,4-1-2-1-2,4-2-3-1,A. Fucks,E. Hartkopp,CSA,Estádio Rei Pelé,2,0,AL,SC
6665,16,2019-09-10,21:00,Palmeiras,Fluminense,4-2-3-1,4-1-4-1,L. Venker de Menezes,O. de Oliveira Filho,Palmeiras,Allianz Parque,3,0,SP,RJ
6686,19,2019-09-14,17:01,Flamengo,Santos,4-2-3-1,4-3-3,J. Pinheiro de Jesus,J. Sampaoli Moya,Flamengo,Maracanã,1,0,RJ,SP
6687,19,2019-09-14,19:00,Chapecoense,Vasco da Gama,4-1-4-1,4-2-3-1,E. Hartkopp,V. Luxemburgo da Silva,Vasco da Gama,Arena Condá,1,2,SC,RJ
6688,19,2019-09-14,19:00,Palmeiras,Cruzeiro,4-2-3-1,4-2-3-1,L. Venker de Menezes,R. Ceni,Palmeiras,Allianz Parque,1,0,SP,MG
6689,19,2019-09-14,21:00,Ceará,Botafogo,4-2-3-1,4-1-4-1,E. Alves Moreira,E. de Souza Barroca,-,Arena Castelão,0,0,CE,RJ
6691,19,2019-09-15,11:02,Atlético Mineiro,Internacional,4-1-4-1,4-2-3-1,R. Marques Santana,O. Hellmann,Internacional,Estádio Raimundo Sampaio,1,3,MG,RS
6690,19,2019-09-15,11:21,Athletico Paranaense,Avaí,4-1-4-1,4-1-4-1,T. Retzalff Nunes,A. Valentim do Carmo Neto,Avaí,Estádio Joaquim Américo Guimarães,0,1,PR,SC
6693,19,2019-09-15,16:00,Grêmio,Goiás,4-2-3-1,4-3-3,Renato Gaúcho,N. da Silveira Júnior,Grêmio,Arena do Grêmio,3,0,RS,GO
6694,19,2019-09-15,16:00,Fluminense,Corinthians,4-2-3-1,4-1-4-1,O. de Oliveira Filho,F. Carille,Fluminense,Estádio Nacional de Brasília,1,0,RJ,SP
6692,19,2019-09-15,16:02,Bahia,Fortaleza,4-2-3-1,4-2-3-1,R. Machado Marques,J. Mannarino,-,Itaipava Arena Fonte Nova,1,1,BA,CE
6695,19,2019-09-15,19:01,São Paulo,CSA,4-2-3-1,4-2-3-1,A. Stival,A. Fucks,-,Morumbi,1,1,SP,AL
6696,20,2019-09-21,11:01,Botafogo,São Paulo,4-1-4-1,4-1-4-1,E. de Souza Barroca,A. Stival,São Paulo,Estádio Nilton Santos,1,2,RJ,SP
6697,20,2019-09-21,17:00,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,R. Ceni,J. Pinheiro de Jesus,Flamengo,Mineirão,1,2,MG,RJ
6698,20,2019-09-21,19:03,Corinthians,Bahia,4-1-4-1,4-1-4-1,F. Carille,R. Machado Marques,Corinthians,Neo Química Arena,2,1,SP,BA
6699,20,2019-09-21,21:00,Santos,Grêmio,4-3-3,4-2-3-1,J. Sampaoli Moya,Renato Gaúcho,Grêmio,Estádio Urbano Caldeira,0,3,SP,RS
6700,20,2019-09-22,11:00,Internacional,Chapecoense,4-3-3,4-1-4-1,O. Hellmann,M. dos Santos Gonçalves,Internacional,Estádio José Pinheiro Borda,1,0,RS,SC
6703,20,2019-09-22,14:14,Vasco da Gama,Athletico Paranaense,4-1-4-1,4-1-4-1,V. Luxemburgo da Silva,T. Retzalff Nunes,-,Estádio Vasco da Gama,1,1,RJ,PR
6701,20,2019-09-22,16:00,Fortaleza,Palmeiras,4-2-3-1,4-2-3-1,J. Mannarino,L. Venker de Menezes,Palmeiras,Arena Castelão,0,1,CE,SP
6702,20,2019-09-22,16:01,CSA,Ceará,4-2-3-1,4-2-3-1,A. Fucks,E. Alves Moreira,CSA,Estádio Rei Pelé,1,0,AL,CE
6704,20,2019-09-22,19:00,Goiás,Fluminense,4-4-1-1,4-2-3-1,N. da Silveira Júnior,O. de Oliveira Filho,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),3,0,GO,RJ
6705,20,2019-09-23,20:00,Avaí,Atlético Mineiro,4-1-4-1,4-2-3-1,A. Valentim do Carmo Neto,R. Marques Santana,Avaí,Ressacada,1,0,SC,MG
6706,21,2019-09-25,19:30,Ceará,Cruzeiro,4-2-3-1,4-1-4-1,E. Alves Moreira,R. Ceni,-,Arena Castelão,0,0,CE,MG
6707,21,2019-09-25,21:30,Bahia,Botafogo,4-1-4-1,4-4-1-1,R. Machado Marques,E. de Souza Barroca,Bahia,Itaipava Arena Fonte Nova,2,0,BA,RJ
6708,21,2019-09-25,21:30,Flamengo,Internacional,4-2-3-1,4-3-3,J. Pinheiro de Jesus,O. Hellmann,Flamengo,Maracanã,3,1,RJ,RS
6709,21,2019-09-25,21:31,São Paulo,Goiás,4-2-3-1,4-4-1-1,A. Stival,N. da Silveira Júnior,Goiás,Morumbi,0,1,SP,GO
6710,21,2019-09-26,19:15,Palmeiras,CSA,4-2-3-1,4-2-3-1,L. Venker de Menezes,A. Fucks,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,6,2,SP,AL
6711,21,2019-09-26,20:00,Fluminense,Santos,4-1-4-1,3-4-3,O. de Oliveira Filho,J. Sampaoli Moya,-,Maracanã,1,1,RJ,SP
6712,21,2019-09-26,20:00,Grêmio,Avaí,4-2-3-1,4-1-4-1,Renato Gaúcho,A. Valentim do Carmo Neto,Grêmio,Arena do Grêmio,6,1,RS,SC
6713,21,2019-09-26,21:31,Athletico Paranaense,Fortaleza,4-1-4-1,4-2-3-1,T. Retzalff Nunes,J. Mannarino,Athletico Paranaense,Estádio Joaquim Américo Guimarães,4,1,PR,CE
6716,22,2019-09-28,19:00,Flamengo,São Paulo,4-2-3-1,4-1-4-1,J. Pinheiro de Jesus,F. Diniz Silva,-,Maracanã,0,0,RJ,SP
6717,22,2019-09-29,11:03,Corinthians,Vasco da Gama,4-1-4-1,4-3-3,F. Carille,V. Luxemburgo da Silva,Corinthians,Neo Química Arena,1,0,SP,RJ
6721,22,2019-09-29,15:11,Athletico Paranaense,Chapecoense,4-3-3,4-3-3,T. Retzalff Nunes,M. dos Santos Gonçalves,-,Estádio Joaquim Américo Guimarães,1,1,PR,SC
6718,22,2019-09-29,16:00,Santos,CSA,4-3-3,4-2-2-2,J. Sampaoli Moya,A. Fucks,Santos,Estádio Urbano Caldeira,2,0,SP,AL
6719,22,2019-09-29,16:00,Internacional,Palmeiras,4-3-3,4-2-3-1,O. Hellmann,L. Venker de Menezes,-,Estádio José Pinheiro Borda,1,1,RS,SP
6720,22,2019-09-29,16:00,Fluminense,Grêmio,4-1-4-1,4-2-3-1,M. de Oliveira,Renato Gaúcho,Fluminense,Maracanã,2,1,RJ,RS
6722,22,2019-09-29,19:01,Atlético Mineiro,Ceará,4-1-4-1,4-2-3-1,R. Marques Santana,E. Alves Moreira,Atlético Mineiro,Estádio Raimundo Sampaio,2,1,MG,CE
6723,22,2019-09-30,20:00,Avaí,Bahia,4-5-1,4-3-3,A. Valentim do Carmo Neto,R. Machado Marques,Bahia,Ressacada,0,2,SC,BA
6724,22,2019-09-30,20:00,Fortaleza,Botafogo,4-2-3-1,4-1-4-1,R. Ceni,E. de Souza Barroca,Fortaleza,Arena Castelão,1,0,CE,RJ
6725,22,2019-09-30,20:01,Goiás,Cruzeiro,4-3-3,4-2-3-1,N. da Silveira Júnior,A. da Silva Braga,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,MG
6714,21,2019-10-02,19:15,Atlético Mineiro,Vasco da Gama,4-2-3-1,4-4-2,R. Marques Santana,V. Luxemburgo da Silva,Vasco da Gama,Estádio Raimundo Sampaio,1,2,MG,RJ
6715,21,2019-10-02,19:16,Chapecoense,Corinthians,4-1-4-1,4-1-4-1,M. dos Santos Gonçalves,F. Carille,Corinthians,Arena Condá,0,1,SC,SP
6726,23,2019-10-05,17:00,Vasco da Gama,Santos,4-3-3,3-4-3,V. Luxemburgo da Silva,J. Sampaoli Moya,Santos,Estádio Vasco da Gama,0,1,RJ,SP
6727,23,2019-10-05,17:02,São Paulo,Fortaleza,4-1-4-1,4-2-3-1,F. Diniz Silva,R. Ceni,São Paulo,Estádio Municipal Paulo Machado de Carvalho,2,1,SP,CE
6728,23,2019-10-05,19:00,Grêmio,Corinthians,4-2-3-1,4-4-1-1,Renato Gaúcho,F. Carille,-,Arena do Grêmio,0,0,RS,SP
6729,23,2019-10-05,19:02,Bahia,Athletico Paranaense,4-3-3,4-2-3-1,R. Machado Marques,T. Retzalff Nunes,Athletico Paranaense,Itaipava Arena Fonte Nova,1,2,BA,PR
6730,23,2019-10-05,21:00,Cruzeiro,Internacional,4-2-3-1,4-3-3,A. da Silva Braga,O. Hellmann,-,Mineirão,1,1,MG,RS
6731,23,2019-10-06,11:01,Chapecoense,Flamengo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,J. Pinheiro de Jesus,Flamengo,Arena Condá,0,1,SC,RJ
6733,23,2019-10-06,16:00,Palmeiras,Atlético Mineiro,4-2-3-1,5-4-1,L. Venker de Menezes,R. Marques Santana,-,Allianz Parque,1,1,SP,MG
6734,23,2019-10-06,16:00,Botafogo,Fluminense,4-1-2-1-2,4-1-4-1,E. de Souza Barroca,M. de Oliveira,Fluminense,Estádio Nilton Santos,0,1,RJ,RJ
6732,23,2019-10-06,16:01,Ceará,Goiás,4-4-2,4-3-3,A. Batista,N. da Silveira Júnior,Goiás,Arena Castelão,0,1,CE,GO
6735,23,2019-10-06,19:00,CSA,Avaí,4-3-3,4-1-4-1,A. Fucks,A. Valentim do Carmo Neto,CSA,Estádio Rei Pelé,3,1,AL,SC
6737,24,2019-10-09,19:15,Botafogo,Goiás,4-3-1-2,4-3-3,B. Lazaroni,N. da Silveira Júnior,Botafogo,Estádio Nilton Santos,3,1,RJ,GO
6736,24,2019-10-09,19:16,CSA,Internacional,4-2-3-1,4-3-3,A. Fucks,O. Hellmann,CSA,Estádio Rei Pelé,1,0,AL,RS
6738,24,2019-10-09,20:31,Fortaleza,Chapecoense,4-2-3-1,4-2-4-0,R. Ceni,M. dos Santos Gonçalves,Fortaleza,Arena Castelão,2,0,CE,SC
6740,24,2019-10-09,21:00,Grêmio,Ceará,4-2-3-1,4-2-3-1,Renato Gaúcho,A. Batista,Grêmio,Estádio Francisco Stédile (Centenário),2,1,RS,CE
6739,24,2019-10-09,21:01,Bahia,São Paulo,4-1-4-1,4-2-3-1,R. Machado Marques,F. Diniz Silva,-,Itaipava Arena Fonte Nova,0,0,BA,SP
6741,24,2019-10-09,21:30,Cruzeiro,Fluminense,4-4-2,4-1-4-1,A. da Silva Braga,M. de Oliveira,-,Mineirão,0,0,MG,RJ
6742,24,2019-10-09,21:30,Santos,Palmeiras,4-3-3,4-2-3-1,J. Sampaoli Moya,L. Venker de Menezes,Santos,Estádio Urbano Caldeira,2,0,SP,SP
6743,24,2019-10-10,15:24,Corinthians,Athletico Paranaense,4-2-3-1,4-3-3,F. Carille,T. Retzalff Nunes,-,Neo Química Arena,2,2,SP,PR
6744,24,2019-10-10,19:19,Avaí,Vasco da Gama,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,V. Luxemburgo da Silva,-,Ressacada,0,0,SC,RJ
6745,24,2019-10-10,20:00,Flamengo,Atlético Mineiro,4-2-3-1,5-4-1,J. Pinheiro de Jesus,R. Marques Santana,Flamengo,Maracanã,3,1,RJ,MG
6746,25,2019-10-12,17:01,Goiás,CSA,4-3-3,4-2-3-1,N. da Silveira Júnior,A. Fucks,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,AL
6747,25,2019-10-12,19:00,Fluminense,Bahia,4-1-4-1,4-3-3,M. de Oliveira,R. Machado Marques,Fluminense,Maracanã,2,0,RJ,BA
6748,25,2019-10-12,21:00,Palmeiras,Botafogo,4-2-3-1,4-1-4-1,L. Venker de Menezes,B. Lazaroni,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RJ
6750,25,2019-10-13,13:22,Athletico Paranaense,Flamengo,4-1-4-1,4-2-3-1,T. Retzalff Nunes,J. Pinheiro de Jesus,Flamengo,Estádio Joaquim Américo Guimarães,0,2,PR,RJ
6749,25,2019-10-13,16:00,Internacional,Santos,4-3-3,4-3-3,R. Colbachini,J. Sampaoli Moya,-,Estádio José Pinheiro Borda,0,0,RS,SP
6752,25,2019-10-13,16:00,Vasco da Gama,Fortaleza,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,R. Ceni,Vasco da Gama,Estádio Vasco da Gama,1,0,RJ,CE
6751,25,2019-10-13,16:01,Ceará,Avaí,4-2-3-1,4-1-4-1,A. Batista,E. Spinassé Camillato,Ceará,Arena Castelão,1,0,CE,SC
6753,25,2019-10-13,18:02,São Paulo,Corinthians,4-1-4-1,4-1-4-1,F. Diniz Silva,F. Carille,São Paulo,Morumbi,1,0,SP,SP
6754,25,2019-10-13,19:00,Atlético Mineiro,Grêmio,4-2-3-1,4-2-3-1,R. Marques Santana,Renato Gaúcho,Grêmio,Estádio Raimundo Sampaio,1,4,MG,RS
6755,25,2019-10-13,19:01,Chapecoense,Cruzeiro,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,A. da Silva Braga,-,Arena Condá,1,1,SC,MG
6756,26,2019-10-16,19:16,CSA,Atlético Mineiro,4-2-3-1,4-1-4-1,A. Fucks,V. Carmo Mancini,-,Estádio Rei Pelé,2,2,AL,MG
6757,26,2019-10-16,19:16,Grêmio,Bahia,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Machado Marques,Bahia,Arena do Grêmio,0,1,RS,BA
6758,26,2019-10-16,20:00,Fortaleza,Flamengo,4-4-2,4-4-2,C. A. P. F. Hembert,J. Pinheiro de Jesus,Flamengo,Arena Castelão,1,2,CE,RJ
6759,26,2019-10-16,21:00,Cruzeiro,São Paulo,4-2-3-1,4-1-4-1,A. da Silva Braga,F. Diniz Silva,Cruzeiro,Mineirão,1,0,MG,SP
6760,26,2019-10-16,21:00,Palmeiras,Chapecoense,4-2-3-1,4-2-3-1,L. Venker de Menezes,M. dos Santos Gonçalves,Palmeiras,Allianz Parque,1,0,SP,SC
6762,26,2019-10-16,21:30,Vasco da Gama,Botafogo,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,A. Valentim do Carmo Neto,Vasco da Gama,Estádio Vasco da Gama,2,1,RJ,RJ
6761,26,2019-10-16,21:31,Goiás,Corinthians,4-2-3-1,4-1-4-1,N. da Silveira Júnior,F. Carille,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,SP
6765,26,2019-10-17,11:11,Fluminense,Athletico Paranaense,4-1-4-1,4-4-2,M. de Oliveira,T. Retzalff Nunes,Athletico Paranaense,Maracanã,1,2,RJ,PR
6764,26,2019-10-17,19:15,Santos,Ceará,4-3-3,4-4-1-1,J. Sampaoli Moya,A. Batista,Santos,Estádio Urbano Caldeira,2,1,SP,CE
6763,26,2019-10-17,19:16,Avaí,Internacional,4-3-3,4-3-3,E. Spinassé Camillato,R. Colbachini,Internacional,Ressacada,0,2,SC,RS
6766,27,2019-10-19,17:00,Fortaleza,Grêmio,4-2-3-1,4-2-3-1,R. Ceni,Renato Gaúcho,Fortaleza,Arena Castelão,2,1,CE,RS
6767,27,2019-10-19,19:01,Corinthians,Cruzeiro,4-1-4-1,4-2-3-1,F. Carille,A. da Silva Braga,Cruzeiro,Neo Química Arena,1,2,SP,MG
6768,27,2019-10-20,16:00,Internacional,Vasco da Gama,4-3-3,4-2-3-1,R. Colbachini,V. Luxemburgo da Silva,Vasco da Gama,Estádio José Pinheiro Borda,0,1,RS,RJ
6769,27,2019-10-20,16:00,São Paulo,Avaí,4-1-4-1,4-3-3,F. Diniz Silva,E. Spinassé Camillato,São Paulo,Morumbi,1,0,SP,SC
6770,27,2019-10-20,16:00,Atlético Mineiro,Santos,4-1-4-1,4-3-3,V. Carmo Mancini,J. Sampaoli Moya,Atlético Mineiro,Estádio Raimundo Sampaio,2,0,MG,SP
6771,27,2019-10-20,18:00,Flamengo,Fluminense,4-2-2-2,4-2-4-0,J. Pinheiro de Jesus,M. de Oliveira,Flamengo,Maracanã,2,0,RJ,RJ
6772,27,2019-10-20,19:00,Chapecoense,Goiás,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,N. da Silveira Júnior,-,Arena Condá,2,2,SC,GO
6773,27,2019-10-20,19:00,Athletico Paranaense,Palmeiras,4-2-3-1,4-2-3-1,T. Retzalff Nunes,L. Venker de Menezes,-,Estádio Joaquim Américo Guimarães,1,1,PR,SP
6774,27,2019-10-21,19:31,Bahia,Ceará,4-1-4-1,4-3-1-2,R. Machado Marques,A. Batista,Ceará,Estádio de Pituaçu,1,2,BA,CE
6775,27,2019-10-21,20:00,Botafogo,CSA,4-2-3-1,4-1-4-1,A. Valentim do Carmo Neto,A. Fucks,Botafogo,Estádio Nilton Santos,2,1,RJ,AL
6780,28,2019-10-26,11:04,Cruzeiro,Fortaleza,4-2-3-1,4-4-1-1,A. da Silva Braga,R. Ceni,-,Mineirão,1,1,MG,CE
6776,28,2019-10-26,17:01,Corinthians,Santos,4-1-4-1,4-3-3,F. Carille,J. Sampaoli Moya,-,Neo Química Arena,0,0,SP,SP
6777,28,2019-10-26,17:03,Ceará,Vasco da Gama,4-1-4-1,4-3-3,A. Batista,V. Luxemburgo da Silva,-,Arena Castelão,1,1,CE,RJ
6778,28,2019-10-26,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS
6779,28,2019-10-26,19:30,Fluminense,Chapecoense,4-2-3-1,4-2-3-1,M. de Oliveira,M. dos Santos Gonçalves,-,Maracanã,1,1,RJ,SC
6781,28,2019-10-27,11:06,Athletico Paranaense,Goiás,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico Paranaense,Estádio Joaquim Américo Guimarães,4,1,PR,GO
6782,28,2019-10-27,16:00,Grêmio,Botafogo,4-2-2-2,4-2-3-1,Renato Gaúcho,A. Valentim do Carmo Neto,Grêmio,Arena do Grêmio,3,0,RS,RJ
6783,28,2019-10-27,16:01,São Paulo,Atlético Mineiro,4-1-4-1,4-2-3-1,F. Diniz Silva,V. Carmo Mancini,São Paulo,Morumbi,2,0,SP,MG
6784,28,2019-10-27,18:00,Avaí,Palmeiras,5-4-1,4-2-3-1,E. Spinassé Camillato,L. Venker de Menezes,Palmeiras,Ressacada,1,2,SC,SP
6785,28,2019-10-27,19:00,Flamengo,CSA,4-1-3-2,4-1-4-1,J. Pinheiro de Jesus,A. Fucks,Flamengo,Maracanã,1,0,RJ,AL
6786,29,2019-10-30,19:30,Palmeiras,São Paulo,4-2-3-1,4-1-4-1,L. Venker de Menezes,F. Diniz Silva,Palmeiras,Allianz Parque,3,0,SP,SP
6788,29,2019-10-30,19:30,Atlético Mineiro,Chapecoense,4-1-4-1,4-1-4-1,V. Carmo Mancini,M. dos Santos Gonçalves,Chapecoense,Estádio Raimundo Sampaio,0,2,MG,SC
6787,29,2019-10-30,19:31,Avaí,Fortaleza,4-3-3,4-4-2,E. Spinassé Camillato,R. Ceni,Fortaleza,Ressacada,1,3,SC,CE
6790,29,2019-10-30,21:30,Vasco da Gama,Grêmio,4-3-1-2,4-2-3-1,V. Luxemburgo da Silva,Renato Gaúcho,Grêmio,Estádio Vasco da Gama,1,3,RJ,RS
6789,29,2019-10-30,21:31,Ceará,Fluminense,4-4-2,4-1-4-1,A. Batista,M. de Oliveira,Ceará,Arena Castelão,2,0,CE,RJ
6791,29,2019-10-30,21:32,CSA,Corinthians,4-2-3-1,4-1-4-1,A. Fucks,F. Carille,CSA,Estádio Rei Pelé,2,1,AL,SP
6792,29,2019-10-31,19:15,Santos,Bahia,4-3-3,4-3-3,J. Sampaoli Moya,R. Machado Marques,Santos,Estádio Urbano Caldeira,1,0,SP,BA
6793,29,2019-10-31,20:03,Goiás,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ
6794,29,2019-10-31,21:30,Internacional,Athletico Paranaense,4-2-3-1,4-2-3-1,J. Mannarino,T. Retzalff Nunes,-,Estádio José Pinheiro Borda,1,1,RS,PR
6795,29,2019-10-31,21:30,Botafogo,Cruzeiro,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,A. da Silva Braga,Cruzeiro,Estádio Nilton Santos,0,2,RJ,MG
6796,30,2019-11-02,17:01,Fortaleza,Atlético Mineiro,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG
6798,30,2019-11-02,19:00,Palmeiras,Ceará,4-2-3-1,4-1-4-1,L. Venker de Menezes,A. Batista,Palmeiras,Allianz Parque,1,0,SP,CE
6797,30,2019-11-02,19:01,Fluminense,Vasco da Gama,4-3-1-2,4-2-3-1,M. de Oliveira,V. Luxemburgo da Silva,-,Maracanã,0,0,RJ,RJ
6799,30,2019-11-02,21:01,Chapecoense,São Paulo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,F. Diniz Silva,São Paulo,Arena Condá,0,3,SC,SP
6801,30,2019-11-03,13:25,Athletico Paranaense,CSA,4-2-3-1,4-2-3-1,T. Retzalff Nunes,A. Fucks,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,AL
6800,30,2019-11-03,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo,Maracanã,4,1,RJ,SP
6802,30,2019-11-03,18:00,Grêmio,Internacional,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Mannarino,Grêmio,Arena do Grêmio,2,0,RS,RS
6803,30,2019-11-03,19:00,Santos,Botafogo,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ
6804,30,2019-11-03,19:00,Cruzeiro,Bahia,4-2-3-1,4-3-3,A. da Silva Braga,R. Machado Marques,-,Mineirão,1,1,MG,BA
6805,30,2019-11-03,19:31,Goiás,Avaí,4-2-3-1,4-4-2,N. da Silveira Júnior,E. Spinassé Camillato,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),2,0,GO,SC
6809,31,2019-11-06,13:23,Athletico Paranaense,Cruzeiro,4-2-3-1,4-2-3-1,E. de Barros,A. da Silva Braga,-,Estádio Joaquim Américo Guimarães,0,0,PR,MG
6806,31,2019-11-06,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE
6807,31,2019-11-06,20:00,Atlético Mineiro,Goiás,4-1-4-1,4-2-3-1,V. Carmo Mancini,N. da Silveira Júnior,Atlético Mineiro,Mineirão,2,0,MG,GO
6808,31,2019-11-06,21:00,Avaí,Santos,3-4-2-1,4-3-3,E. Spinassé Camillato,J. Sampaoli Moya,Santos,Ressacada,1,2,SC,SP
6810,31,2019-11-06,21:30,Vasco da Gama,Palmeiras,4-2-4-0,4-2-3-1,V. Luxemburgo da Silva,L. Venker de Menezes,Palmeiras,Estádio Vasco da Gama,1,2,RJ,SP
6811,31,2019-11-06,21:30,Bahia,Chapecoense,4-3-3,3-4-2-1,R. Machado Marques,M. dos Santos Gonçalves,-,Itaipava Arena Fonte Nova,1,1,BA,SC
6812,31,2019-11-07,19:30,Ceará,Internacional,4-4-2,4-2-3-1,A. Batista,J. Mannarino,Ceará,Arena Castelão,2,0,CE,RS
